#numero,fecha,importe,tercero,beneficiario,descripcion,programa
F/2017/490 ,2017-01-11,114.53,A15066913,ANTONIO PAZOS SA,LAMPARA HCI-TC 20W/830 WDL G8.5 + TASA RECICLAJE ( FRA. ANPASA A-700.047 DE FECHA 10-1-17 ) / BALASTO BE 120-MH-5 20W SI ,[ANTICIPO DE CAJA]
F/2017/491 ,2017-01-11,97.9,A15066913,ANTONIO PAZOS SA,CAJA PLEXO d.70mm ( FRA. ANPASA A-700.047 DE FECHA 10-1-17 ) / REGLETA 6 MM. ( FRA. ANPASA A-700.048 DE FECHA 10-1-17 )  ,[ANTICIPO DE CAJA]
F/2017/492 ,2017-01-11,2268.75,B15066392,CELTA INGENIEROS S L,FRA. Nº VFA17010097. DECEMBRO 2016. MANTEMENTO REDES DE VIXILANCIA CALIDADE DO AIRE ,"1721 - PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMO "
F/2017/493 ,2017-01-11,279842.52,A28958247,SETEX APARKI SA,"FAC. ORCOR15/16, CONCESIÓN SERVIZO PÚBLICO PARA ORDENACIÓN E REGULACIÓN APARCADOIRO DE VEHÍCULOS, DECEMBRO 2016 ",133 - ORDENACIÓN DEL TRÁFICO Y DEL ESTACIONAMIENTO. 
F/2017/494 ,2017-01-11,60312.5,U86953841,KAPSCH TRAFFICCOM TRANSPORTATION SA ALUMBRADOS VIARIOS SA UTE,"FAC. 2017-00 1, SERVICIO CONSERVACIÓN, MANTENIMIENTO Y REPARACIÓN INSTALACIÓN RED SEMAFÓRICA, DICIEMBRE 2016 ",133 - ORDENACIÓN DEL TRÁFICO Y DEL ESTACIONAMIENTO. 
F/2017/495 ,2017-01-11,17.98,B15598972,FERRETERIA OSCAR SLU,"FRA. Emit-A 81, SUMINISTRO DE COPIAS DE LLAVES Y  FAREN RAL 7001 GRIS ARGENTC PARA POLICIA LOCAL  ",132 - SEGURIDAD Y ORDEN PÚBLICO. 
F/2017/496 ,2017-01-11,143.35,B15598972,FERRETERIA OSCAR SLU,Fact. Emit-A 82 Suministro de material de ferretería para Servicios Internos ,[ANTICIPO DE CAJA]
F/2017/498 ,2017-01-12,12448.48,U86303138,SECURITAS SEGURIDAD ESPAÑA SA UTE URBANISMO 2011,"FACT. 1512L700014 SERVICIO DE VIGILANCIA EN LAS DEPENDENCIAS DE URBANISMO, DICIEMBRE 2016 ","151 - URBANISMO: PLANEAMIENTO, GESTIÓN, EJECUCIÓN Y DISCIPLINA URB "
F/2017/499 ,2017-01-12,1448.85,B15687544,TUAS 58 SL,"IMPUTACION DA FRA. 1118 AO EXERCICIO 2017, DECEMBRO 2016, SERVIZO XESTION TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/500 ,2017-01-12,1342.5,U82437211,TECMED OTTO UTE,FRA.CO17002 COLECTORES PRIVADOS OUTUBRO-DECEMBRO 2015 ,1621 - RECOGIDA DE RESIDUOS. 
F/2017/502 ,2017-01-12,5572.36,U82437211,TECMED OTTO UTE,"FRA, CO17003. COLECTORES PRIVADOS XANEIRO.SETEMBRO 2016 ",1621 - RECOGIDA DE RESIDUOS. 
F/2017/504 ,2017-01-12,27.0,*,[Anonimizado]*,"IMPUTACION DA FRA. 138-16 AO EXERCICIO 2017, DECEMBRO 2016, SUBMINISTRO DE PRENSA CENTRO CIVICO SAGRADA FAMILIA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/506 ,2017-01-12,2.08,A15025091,ROYDISA SA,[TKM6201-ZZC3] 6201-ZZC3 TIMKEN Rodam  Bolas Populares (PED. AQUARIUN FINISTERRE ALB. SCR17000148) ,[ANTICIPO DE CAJA]
F/2017/509 ,2017-01-12,286.77,B15048036,EFECTOS NAVALES POMBO SL,REVISION CHALECO ( ACUARIO RETIRO 71.320.987J     ) / PASTILLA ( ACUARIO. RETIRO 71.320.987-J     ) / BOTELLA ( ACUARIO. ,[ANTICIPO DE CAJA]
F/2017/510 ,2017-01-12,258.3,*,[Anonimizado]*,Fra.053 Suministro de prensa diaria 23/12/2016 al 29/12/2016 ,920 - ADMINISTRACIÓN GENERAL . 
F/2017/511 ,2017-01-12,250.6,*,[Anonimizado]*,Fra. 054 Suministro de prensa diaria del 30/12/2016 al 05/01/2017 ,920 - ADMINISTRACIÓN GENERAL . 
F/2017/512 ,2017-01-12,300.55,*,[Anonimizado]*,Fra. 055 Suministro de prensa diaria del 06/01/2017 AL 12/01/2017 ,[ANTICIPO DE CAJA]
F/2017/513 ,2017-01-12,53638.11,B47037577,SERVICIOS AUXILIARES DE MANTENIMIENTO Y LIMPIEZA SL,FACTURA A 170012 POLO SERVIZO DE ATENCIÓN MC2 AO PÚBLICO DURANTE O MES DE DECEMBRO DE 2016 ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/514 ,2017-01-12,457.6,B15424492,LIBRERIA ARENAS SL,Suministro de 400 dípticos e invitaciones para el Aniversario de la Batalla de Elviña ,[ANTICIPO DE CAJA]
F/2017/515 ,2017-01-12,183.44,B15206006,MABESOA SL,"FRA. 6, REPARACION DE VEHICULO 8467FBY DE BOMBEROS ",136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/516 ,2017-01-12,5079.1,B15398902,IDEA CREATIVIDAD Y COMUNICACION S L,Campaña Renda Social Muniipal 2016. Inserción en el Anuario de La Voz de Galicia el día 2 de enero. Página completa (edi ,922 - COORDINACIÓN Y ORGANIZACIÓN INSTITUCIONAL DE ENTID. LOCALES 
F/2017/532 ,2017-01-12,24.15,B27203975,GALENO ESPECIALIDADES VETERINARIAS SL,ABELIA® Zn-Otic ,[ANTICIPO DE CAJA]
F/2017/535 ,2017-01-12,10.6,B15599376,GALLEGA DE AISLAMIENTO Y VENTILACION SL,FACTURA A 2016003122 ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/536 ,2017-01-12,33.09,B15599376,GALLEGA DE AISLAMIENTO Y VENTILACION SL,FACTURA 2016003123 ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/539 ,2017-01-12,1400.0,B15625296,CENTRO DE FORMACION PRAXIS SL,"FRA.Nº 2 SERIE EMIT- CONTROLADOR ACCESOS, EVENTOS E ESPECTACULOS, IMPARTIDO DO 14/02/2016 ATA O 19/12/2016 ",241 - FOMENTO DEL EMPLEO. 
F/2017/541 ,2017-01-12,1361.25,B15672173,SIGLO XXI CONSULTORES DE FORMACION SL,"FRA.Nº 1 SERIE 17- 5 CURSOS DE MANIPULACION ALIMENTOS, 10 HORAS/CURSO, IMPARTIDOS DO 19/12/2016 ATA O 30/12/2016 ",241 - FOMENTO DEL EMPLEO. 
F/2017/543 ,2017-01-12,759.03,J26381897,ARMERIA MARCOS SC,"F. Emit- 12, SUMINISTRO DE ALZAS, PUNTOS MIRA, HERRAMIENTA, PALANCAS RETENCION Y CARGADORES PARA PISTOLAS GLOCK POLICIA ",132 - SEGURIDAD Y ORDEN PÚBLICO. 
F/2017/581 ,2017-01-13,380.0,B85635910,EDICIONES EL PAIS SL,"FRA. S S/000000491, SUSCRIPCION DIARIO EL PAIS ANO 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/582 ,2017-01-13,380.0,B85635910,EDICIONES EL PAIS SL,848020/1 - AYTO. DE A CORUÑA-REGISTRO FACTURAS-TELÉFONO 010. Nº pedido: 848020/1. Nº albarán: 848020/1. Publicación: Dia ,924 - PARTICIPACIÓN CIUDADANA 
F/2017/587 ,2017-01-13,124.25,H15608441,CP LAGOAS II,"FRA. 21B COMUNIDAD PROPIETARIOS LAGOAS II, LOCAL 22. CUOTA MENSUAL Y DERRAMA EXTRA. NOVIEMBRE/16 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/588 ,2017-01-13,204.81,H15608441,CP LAGOAS II,"FRA. 22B COMUNIDAD PROPIETARIOS LAGOAS II, LOCAL 23. CUOTA MENSUAL Y DERRAMA EXTRA NOVIEMBRE/16 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/589 ,2017-01-13,124.25,H15608441,CP LAGOAS II,"FRA. 23B COMUNIDAD PROPIETARIOS LAGOAS II, LOCAL 22. CUOTA MENSUAL Y DERRAMA EXTRA. DICIEMBRE/16 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/590 ,2017-01-13,204.81,H15608441,CP LAGOAS II,"FRA. 24B COMUNIDAD PROPIETARIOS LAGOAS II, LOCAL 23. CUOTA MENSUAL Y DERRAMA EXTRA. DICIEMBRE/16 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/591 ,2017-01-13,200.0,*,[Anonimizado]*,FRA. 1/11/2016 ACTIVIDADE OBRADOIRO DE VIÑETAS EN EL PROGRAMA NOCTURNIA EL DÍA 17/12/16 ,337 - INSTALACIONES DE OCUPACIÓN DEL TIEMPO LIBRE 
F/2017/592 ,2017-01-13,423.5,*,[Anonimizado]*,"FRA. 001, REPORTAXE FOTOGRÁFICO DE INSTALACIONES Y EXPOSICIÓN. POSTPRODUCCIÓN E OPTIMIZACIÓN DAS IMAXES. ",3321 - BIBLIOTECAS PÚBLICAS 
F/2017/593 ,2017-01-13,105.0,E15163868,COMUNIDAD DE PROPIETARIOS MONASTERIO DE CINES 1,"FRA. C4/2016 COMINIDAD PROPIETARIOS C/MONASTERIO DE CINES, Nº 1. OCTUBRE,NOVIEMBRE Y DICIEMBRE/16 ",[ANTICIPO DE CAJA]
F/2017/594 ,2017-01-13,2110.77,*,[Anonimizado]*,FRA. 1 LIBROS EN DIRECTO: ENTREVISTA A JULIO FAJARDO HERRERO EN CENTRO ÁGORA DÍA 11/01/17 ,334 - PROMOCIÓN CULTURAL. 
F/2017/595 ,2017-01-13,6001.6,*,[Anonimizado]*,FACT. 1-17 MONTAJE Y DESMONTAJE DEL BELÉN MUNICIPA (80% DE CONTRATO: DESMONTAJE DE LA INSTALACION) ,920 - ADMINISTRACIÓN GENERAL . 
F/2017/596 ,2017-01-13,9050.0,G15028962,ASOCIACION LOCAL DE AUTO TAXI DE LA CORUÑA,"IMPUTACION DA FRA. A111 AO EXERCICIO 2017, DECEMBRO 2016, SERVIZO DE BONO-TAXI ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/597 ,2017-01-13,500.0,*,[Anonimizado]*,"IMPUTACIÓN FRA. 001-017 AO EXERCICIO 2017, REPRESENTACIÓNS CONTACONTOSPARA EXPOSICIÓN XOSÉ COBAS 27 E 29/12/16 ",333 - EQUIPAMIENTOS CULTURALES Y MUSEOS 
F/2017/598 ,2017-01-13,3040.32,B15166663,SISTEMAS OLTON SL,"FAC. B 2016/B/2016025, MANTENIMIENTO PARADAS INTELIGENTES Y SISTEMAS INFORMACIÓN AL VIAJERO, DEL 01 A 29 DICIEMBRE 2016 ",4411 - TRANSPORTE COLECTIVO URBANO DE VIAJEROS 
F/2017/601 ,2017-01-13,59582.42,B70262464,AMARTYA SERVICIOS SL,IMPUTACION AO EXERCICIO 2017 DA FRA Emit- 48 SERVIZO DE ACTIVIDADES FÍSICAS E DEPORTIVAS. (01/12/2016-31/12/2016) ,341 - PROMOCIÓN Y FOMENTO DEL DEPORTE. 
F/2017/602 ,2017-01-13,413.82,B15987399,BIOCONTROL Y CALIDAD ALIMENTARIA SLU,IMPUTAR A FACTURA 17 7 POLAS ANÁLISES REALIZADAS NO ACUARIO ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/604 ,2017-01-13,2202.67,A28003119,COMPAÑIA ESPAÑOLA DE PETROLEOS SAU,"FRA. 1117013599. 1117013599, SUBMINISTRO DE GASOLEO C PARA CENTRO CIVICO DE MONTE ALTO O 04/01/2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/605 ,2017-01-13,53.9,*,[Anonimizado]*,FRA. 20170113 FONDOS BIBLIOGRÁFICOS PARA BIBLIOTECA DEL ÁGORA ,[ANTICIPO DE CAJA]
F/2017/609 ,2017-01-13,716.8,A61797536,GAS NATURAL COMERCIALIZADORA SA,"IMPUTACION DA FRA. PI16142000612225 AO EXERCICIO 2017, 26/10/2016 - 26/12/2016, SUBMINISTRO GAS CC OS MALLOS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/610 ,2017-01-13,1379.0,A61797536,GAS NATURAL COMERCIALIZADORA SA,IMPUTACION AO EXERCICIO 2017 DA FRA PI16142000618307 GAS NATURAL PISCINA RIAZOR. (29/11/2016 - 28/12/2016) ,342 - INSTALACIONES DEPORTIVAS. 
F/2017/611 ,2017-01-13,3062.38,A61797536,GAS NATURAL COMERCIALIZADORA SA,FACTURA Nº PI16142000592417 POLA SUBMINISTRACION DE GAS PARA A CALEFACCION DOMUS: 12/11/2016 A 12/12/2016 ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/613 ,2017-01-13,532.75,A61797536,GAS NATURAL COMERCIALIZADORA SA,"IMPUTACION DA FRA. PI16142000610825 AO EXERCICIO 2017, 12/11/2016 - 22/12/2016, SUBMINISTRO DE GAS CENTRO CIVICO EIRIS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/614 ,2017-01-13,710.02,A61797536,GAS NATURAL COMERCIALIZADORA SA,"IMPUTACION DA FRA. PI16142000592950 AO EXERCICIO 2017, 12/11/2016 - 12/12/2016, SUBMINISTRO GAS CC OS ROSAIS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/615 ,2017-01-13,23003.24,A61797536,GAS NATURAL COMERCIALIZADORA SA,IMPUTACION AO EXERCICIO 2017 DA  FRA PI16142000623733 GAS NATURAL PISCINA SAN DIEGO. (01/12/2016-31/12/2016) ,342 - INSTALACIONES DEPORTIVAS. 
F/2017/616 ,2017-01-13,205.78,A61797536,GAS NATURAL COMERCIALIZADORA SA,IMPUTACION AO EXERCICIO 2017 FRA PI16142000619197 GAS NATURAL POLIDEPORTIVO NOVO MESOIRO (29/11/2016-29/12/2016) ,342 - INSTALACIONES DEPORTIVAS. 
F/2017/617 ,2017-01-13,7629.57,B27141159,LIMPERGAL SL,"IMPUTACION DA FRA. 1 49337/2017 AO EXERCICIO 2017, DECEMBRO 2016, SERV. VIXILANCIA CC MONTE ALTO E SERV. CENT. SERV. SOC ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/618 ,2017-01-13,6934.78,B27141159,LIMPERGAL SL,"IMPUTACION DA FRA. 1 49332/2017 AO EXERCICIO 2017, DECEMBRO 2016, SERVIZO DE VIXILANCIA CC ARTESANOS E ROSAIS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/619 ,2017-01-13,6563.23,B27141159,LIMPERGAL SL,"IMPUTACION DA FRA. 1 49336/2017 AO EXERCICIO 2017, DECEMBRO 2016, SERVIZO DE VIXILANCIA CC MONELOS E A SILVA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/620 ,2017-01-13,157.03,B70198585,LA ESTRELLA DECORACION Y SUMINISTROS SL,BANDEJA PINTOR GRANDE 23X31CM-C71499 / MIRFAK PALETINA ESP-1004/S-251 Nº50 MANGO MARRON OVAL / MIRFAK RODILLO VELOUR 18C ,[ANTICIPO DE CAJA]
F/2017/621 ,2017-01-13,545.45,B70391313,XARDINOVA CORUÑA SL,"FRA.Nº 57 SERIE FE17 SUBMINISTRACIÓN MATERIAIS PARA CURSO ACTIVIDADES AUXILIARES EN VIVEIROS: HUMUS, FUSILADE...01/12/16 ",241 - FOMENTO DEL EMPLEO. 
F/2017/623 ,2017-01-13,6576.25,B15672173,SIGLO XXI CONSULTORES DE FORMACION SL,FRA.Nº 6 SERIE 17- DECEMBRO/2016 XESTION DA TENDA SOLIDARIA DO MERCADO DE NADAL SITO NA PRAZA MARIA PITA ,493 - PROTECCIÓN DE CONSUMIDORES Y USUARIOS 
F/2017/624 ,2017-01-13,462.87,B15672173,SIGLO XXI CONSULTORES DE FORMACION SL,FRA.Nº 7 SERIE 17- DO 1 AO 3 DE XANEIRO DE 2017 XESTION DA TENDA SOLIDARIA DO MERCADO DE NADAL SITO NA PRAZA MARIA PITA ,493 - PROTECCIÓN DE CONSUMIDORES Y USUARIOS 
F/2017/625 ,2017-01-16,1200.65,B41632332,AYTOS SOLUCIONES INFORMATICAS S L U,"Mantenimiento Firmadoc para SICALWin y Portal del Ciudadano, Ref M14/2013. Del 01/12/2016 al 31/12/2016. ( Mantenimiento ",926 - COMUNICACIONES INTERNAS. 
F/2017/626 ,2017-01-16,918.79,B27141159,LIMPERGAL SL,"Mantenimiento  de limpieza de las oficinas del servicio de Atención e Información telefonica al ciudadano- Telefono 010, ",925 - ATENCIÓN A LOS CIUDADANOS 
F/2017/628 ,2017-01-16,7.34,A15023823,HIERROS TORRES Y SAEZ SA,REDONDO S-275-JR LISO / SERVICIOS DE CORTE ,[ANTICIPO DE CAJA]
F/2017/629 ,2017-01-16,9.39,A15023823,HIERROS TORRES Y SAEZ SA,SERVICIOS DE CORTE / REDONDO S-275-JR LISO ,[ANTICIPO DE CAJA]
F/2017/632 ,2017-01-16,50000.0,U70390893,CONSTRUCCIONES LOPEZ CAO Y EPTISA SERVICIOS DE INGENIERIA SL,"FACTURA Nº 00 00.0012/16, DICIEMBRE DE 2016, SERVICIO DE REPARACIÓN DE DESPERFECTOS EN LA RED DE SANEAMIENTO ",160 - ALCANTARILLADO 
F/2017/633 ,2017-01-16,3053.71,U70398870,UTE SERVICIOS RIAZOR Y ATENDO CALIDADE,"IMPUTACION DA FRA. 1- 00066 AO EXERCICIO 2017, DECEMBRO 2016, MENUS COMEDOR CENTRO NOVOBOANDANZA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/634 ,2017-01-16,10.89,B15048036,EFECTOS NAVALES POMBO SL,BOCINA DE GAS ( ACUARIO FINISTERRAE RETIRO 79.320.987-J   ) ,[ANTICIPO DE CAJA]
F/2017/639 ,2017-01-16,565.34,B27141159,LIMPERGAL SL,"Servicio de limpieza realizado en "" Espacio para Iniciativas Juveniles"" sito en la C/ Matadero, no 68, en A Coruña, en e ",337 - INSTALACIONES DE OCUPACIÓN DEL TIEMPO LIBRE 
F/2017/640 ,2017-01-16,2016.71,B27141159,LIMPERGAL SL,"FACT. 1 49334/2017 SERVICIO DE CELADURIA Y OTROS COMPLEMENTARIOS EN EL ARCHIVO DE TRANSFERENCIAS, DICIEMBRE 2016 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/641 ,2017-01-16,740.48,A58417346,WOLTERS KLUWER ESPAÑA SA,Fact. 12 10005146 Suscripción a la revista Consultor de Ayuntamiento y Juzgados para Secretaría General ,[ANTICIPO DE CAJA]
F/2017/642 ,2017-01-16,24926.7,B47037577,SERVICIOS AUXILIARES DE MANTENIMIENTO Y LIMPIEZA SL,FACTURA A 170013 POLO SERVIZO DE LIMPEZA DOS MUSEOS CIENTIFICOS DURANTE O MES DE DECEMBRO DE 2016 ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/663 ,2017-01-16,18.15,A15108921,SUPER PAPEL SA,Fact. A16 3805 Suministro de rollo de turno para las oficinas del Registro del Ágora ,[ANTICIPO DE CAJA]
F/2017/669 ,2017-01-16,439.41,B15745144,SUMINISTROS CURROS SL,IMPUTAR A FACTURA 2017 36 AO ORZAMENTO CORRENTE POLO MANTEMENTO DO GRUPO ELECTRÓXENO ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/672 ,2017-01-16,9640.86,A61486981,PROTECCION DE PATRIMONIOS SA,"FACT, 0048170010 SERVICIO DE VIGILANCIA EN EL PARQUE DE BENS, DICIEMBRE 2016 ",1729 - PROTECCIÓN Y MEJORA DEL MEDIO AMBIENTE. OTROS 
F/2017/674 ,2017-01-16,6628.38,A61486981,PROTECCION DE PATRIMONIOS SA,"IMPUTACIÓN FRA 0048170006 AO EXERCICIO 2017, SERVIZO DE VIXILANCIA NO CENTRO ÁGORA, DECEMBRO 2016 ",334 - PROMOCIÓN CULTURAL. 
F/2017/675 ,2017-01-16,25563.6,A61486981,PROTECCION DE PATRIMONIOS SA,"IMPUTACIÓN FRA. 0048170002 AO EXERCICIO 2017, VIXILANCIA KIOSCO ALFONSO E CASA CULTURA SALVADOR DE MADARIAGA DECEMBRO/16 ",333 - EQUIPAMIENTOS CULTURALES Y MUSEOS 
F/2017/676 ,2017-01-16,11832.42,A61486981,PROTECCION DE PATRIMONIOS SA,FACTURA 0048170004 POLO SERVIZO DE VIXILANCIA NOCTURNA DE DOMUS E ACARUIO DURANTE O MES DE DECEMBRO ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/677 ,2017-01-16,10281.37,U86783776,PROTECCION DE PATRIMONIOS SA ALIANZAS Y SUBCONTRATAS SA UTE,"IMPUTACIÓN FRA. 0081170002 AO EXERCICIO 2017, SERVIZO DE VIXILANCIA NA FUNDACIÓN LUIS SEOANE, DECEMBRO 2016 ",334 - PROMOCIÓN CULTURAL. 
F/2017/680 ,2017-01-17,1091.8,A80364243,CLECE S A,FRA.Nº 033590000117FAC DECEMBRO/2016 LIMPEZA DO CENTRO MUNICIPAL DE EMPRESAS A GRELA ,433 - DESARROLLO EMPRESARIAL. 
F/2017/693 ,2017-01-17,544.5,B15721608,GUILLERMO COSQUE SL,FACT. Emit- 201704 ALQUILER MUSICA AMBIENTE PARA LA INTALACIÓN DEL BELÉN MUNICIIPAL EN DICIEMBRE 2016 ,920 - ADMINISTRACIÓN GENERAL . 
F/2017/696 ,2017-01-17,275.88,A83525899,AVANZA EXTERNALIZACION DE SERVICIOS SA,"IMPUTACION FRA.Nº avanzfv 16120268 AO EXERCICIO 2017, SERVIZO DE ACOMODACION NO TEATRO ROSALIA FRIDA FILMS 2016 ",334 - PROMOCIÓN CULTURAL. 
F/2017/697 ,2017-01-17,137.94,A83525899,AVANZA EXTERNALIZACION DE SERVICIOS SA,"IMPUTACION FRA.Nº avanzfv 16120277 AO EXERCICIO 2017, SERVIZO DE ACOMODACION DO DOCUMENTAL ESQUECE MONELOS ANO 2016 ",334 - PROMOCIÓN CULTURAL. 
F/2017/698 ,2017-01-17,91.96,A83525899,AVANZA EXTERNALIZACION DE SERVICIOS SA,"IMPUTAR A ORZAMENT PRORROG VIXENTE SEGÚN BASE 5ª II, FRA avanzfv 16120280: SERV. ASISTENCIA PUBLICO GALA MONOLOGOS COMIC ",326 - SERVICIOS COMPLEMENTARIOS DE EDUCACIÓN 
F/2017/699 ,2017-01-17,91.96,A83525899,AVANZA EXTERNALIZACION DE SERVICIOS SA,"IMPUTACION FRA.Nº avanzfv 16120282 AO EXERCICIO 2017, ACOMODACION DE PUBLICO PARA CONCERTO BANDA MUNICIPAL NO ROSALIA  ",3343 - BANDA MUNICIPAL DE MÚSICA 
F/2017/702 ,2017-01-17,1430.83,B70307350,NOSAS NET SERVICIOS Y SUMINISTROS SL,RENOVACION ANTIVIRUS NOD32 mes de DICIEMBRE de 2016   / - ESET NOD32 ENDPOINT ANTIVIRUS 1800 USUARIOS - ESET MAIL SECURI ,926 - COMUNICACIONES INTERNAS. 
F/2017/703 ,2017-01-17,288.89,A50086412,INSTRUMENTACION Y COMPONENTES SA,PRORROGA MANTENIMIENTO DEL SOFTWARE DATA PROTECTOR PERIODO FACTURADO:  01/12/16 A 31/12/16 /  OFICINA CONTABLE LA0002336 ,926 - COMUNICACIONES INTERNAS. 
F/2017/705 ,2017-01-17,828.94,B15858871,OCIO MARINEDA SL,"IMPUTACION DA FRA. 01 17 AO EXERCICIO 2017, DECEMBRO 2016, SERV. TALLERES E ACTIV. CONM. E FESTAS CC MUNICIPAIS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/706 ,2017-01-17,1061.9,A28003119,COMPAÑIA ESPAÑOLA DE PETROLEOS SAU,"FRA. 1117020362. 1117020362, SUBMINISTRO DE GASOLEO C PARA CENTRO CIVICO DE LABAÑOU O 10/01/2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/708 ,2017-01-17,85.67,*,[Anonimizado]*,FRA. F.M.170010 RECARGAS DE EQUIPOS CONTRA INCENDIOS DE BOMBEROS SEGÚN ALBARÁN 53660 (11/01/2017) ,136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/709 ,2017-01-17,85.67,*,[Anonimizado]*,FRA. F.M.162140 RECARGAS DE EQUIPOS CONTRA INCENDIOS DE BOMBEROS SEGÚN ALBARÁN 53293 (25/11/2016) ,136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/710 ,2017-01-17,71.33,*,[Anonimizado]*,FRA. F.M.162063 RECARGAS DE EQUIPOS CONTRA INCENDIOS DE BOMBEROS SEGÚN ALBARÁN 53189 (17/11/2016) ,136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/711 ,2017-01-17,40.05,*,[Anonimizado]*,FRA. F.M.162060 RECARGAS DE EQUIPOS CONTRA INCENDIOS DE BOMBEROS SEGÚN ALBARÁN 53186 (15/11/2016) ,136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/712 ,2017-01-17,128.68,*,[Anonimizado]*,FRA. F.M.161761 RECARGAS DE EQUIPOS CONTRA INCENDIOS DE BOMBEROS SEGÚN ALBARÁN 52915 (18/10/2016) ,136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/713 ,2017-01-17,1079.93,*,[Anonimizado]*,FRA. F.M.161760 RECARGAS DE EQUIPOS CONTRA INCENDIOS DE BOMBEROS SEGÚN ALBARÁN 52916 (22/09/2016) ,136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/714 ,2017-01-17,22.99,*,[Anonimizado]*,FRA. F.M.161570 RECARGAS DE EQUIPOS CONTRA INCENDIOS DE BOMBEROS SEGÚN ALBARÁN 52617 (12/09/2016) ,136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/715 ,2017-01-17,544.5,*,[Anonimizado]*,FAC. 4.737 TRABAJOS DE MONTAJE - ORNAMENTACION NAVIDAD ,[ANTICIPO DE CAJA]
F/2017/716 ,2017-01-17,96.92,*,[Anonimizado]*,FRA. F.M.161219 RECARGAS DE EQUIPOS CONTRA INCENDIOS DE BOMBEROS SEGÚN ALBARÁN 51966 (30/06/2016) ,136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/717 ,2017-01-17,207.0,*,[Anonimizado]*,FAC. 4.738 PLANTA NAVIDAD ACTO 30/12/2016 ,[ANTICIPO DE CAJA]
F/2017/718 ,2017-01-17,1816.0,F15103237,COLEGIO CID S C L,"IMPUTACION DA FRA. 20/16 AO EXERCICIO 2017, DECEMBRO 2016, PROGRAMA BOLSAS COMEDOR COLEXIO CID ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/719 ,2017-01-17,3920.4,*,[Anonimizado]*,IMPUTACION AO EXERCICIO 2017 DA FRA 42E DESEÑO GRÁFICO ACTIVA DEPORTE. ,341 - PROMOCIÓN Y FOMENTO DEL DEPORTE. 
F/2017/720 ,2017-01-17,48.0,*,[Anonimizado]*,"IMPUTACION FRA.Nº SOD-13700029 AO EXERCICIO 2017, PRESTAMO INTERBIBLIOTECARIO PARA BIBLIOTECA ESTUDIOS LOCAIS 19/12/16 ",3321 - BIBLIOTECAS PÚBLICAS 
F/2017/722 ,2017-01-17,1452.0,*,[Anonimizado]*,"FRA. 001/17 ALQUILER DE VIVIENDA SITA EN CALLE PAYO GOMEZ 14 TERCERO, ENERO 2017 ",334 - PROMOCIÓN CULTURAL. 
